# 2026新托福高频词汇表
# 来源: AWL (Academic Word List) + TOEFL 2026真题高频词 + 12学科主题词汇
# 格式: 单词\t词性\t中文释义\t分类\t优先级(1最高)
# 优先级说明: 1=AWL Sublist1-3(必背) 2=AWL Sublist4-6(高频) 3=AWL Sublist7-10(进阶) 4=学科专项 5=功能词/转折词
#
# ===== AWL Sublist 1 (60词, 最高频学术词) =====
retard	v	延缓(=slow, delay, impede)	同义替换-动词	2
propagate	v	传播(=spread, disseminate, proliferate)	同义替换-动词	2
posit	v	假定(=propose, postulate, suggest)	同义替换-动词	2
ameliorate	v	改善(=improve, enhance, better)	同义替换-动词	2
#
# --- 形容词/副词同义替换 ---
ubiquitous	adj	无处不在的(=widespread, pervasive, omnipresent)	同义替换-形容词	2
sporadic	adj	偶发的(=intermittent, occasional, irregular)	同义替换-形容词	2
prolific	adj	多产的(=productive, fertile, fruitful)	同义替换-形容词	2
pivotal	adj	关键的(=crucial, critical, decisive)	同义替换-形容词	2
nascent	adj	新兴的(=emerging, budding, incipient)	同义替换-形容词	2
conducive	adj	有助于的(=favorable, beneficial)	同义替换-形容词	2
incessant	adj	不停的(=constant, relentless, unceasing)	同义替换-形容词	2
transient	adj	短暂的(=temporary, fleeting, ephemeral)	同义替换-形容词	2
dormant	adj	休眠的(=inactive, latent, quiescent)	同义替换-形容词	2
robust	adj	强健的(=strong, sturdy, vigorous)	同义替换-形容词	2
elusive	adj	难以捉摸的(=hard to find, evasive)	同义替换-形容词	2
ample	adj	充足的(=sufficient, abundant, plentiful)	同义替换-形容词	2
salient	adj	突出的(=prominent, notable, conspicuous)	同义替换-形容词	2
prevalent	adj	流行的(=widespread, common, pervasive)	同义替换-形容词	2
tenuous	adj	脆弱的(=weak, flimsy, insubstantial)	同义替换-形容词	2
propitious	adj	有利的(=favorable, auspicious, opportune)	同义替换-形容词	2
#
# --- 名词同义替换 ---
ramification	n	后果(=consequence, implication, repercussion)	同义替换-名词	2
impediment	n	障碍(=obstacle, barrier, hindrance)	同义替换-名词	2
anomaly	n	异常(=irregularity, deviation, aberration)	同义替换-名词	2
remnant	n	残余(=remains, vestige, trace)	同义替换-名词	2
precursor	n	先驱(=forerunner, predecessor, harbinger)	同义替换-名词	2
proponent	n	支持者(=advocate, supporter, champion)	同义替换-名词	2
adversity	n	逆境(=hardship, difficulty, misfortune)	同义替换-名词	2
influx	n	涌入(=inflow, surge, flood)	同义替换-名词	2
trajectory	n	轨迹(=path, course, arc)	同义替换-名词	2
#
#
# ======= B. 易混淆词对 Confusable Pairs =======
# Complete the Words 的隐形杀手
# 满分选手对这些零失误
#
# 格式：两个词写在一起，释义标注区别
effect	n/v	效果(名词)；实现(动词) ≠ affect	易混淆对	2
compliment	n/v	赞美 ≠ complement 补充	易混淆对	2
discreet	adj	谨慎的 ≠ discrete 离散的	易混淆对	2
emigrate	v	移出(离开某国) ≠ immigrate 移入	易混淆对	2
elicit	v	引出 ≠ illicit 非法的	易混淆对	2
illicit	adj	非法的 ≠ elicit 引出	易混淆对	2
stationary	adj	静止的 ≠ stationery 文具	易混淆对	2
allusion	n	暗指 ≠ illusion 幻觉	易混淆对	2
illusion	n	幻觉 ≠ allusion 暗指	易混淆对	2
adverse	adj	不利的 ≠ averse 反对的	易混淆对	2
averse	adj	反对的 ≠ adverse 不利的	易混淆对	2
imminent	adj	即将来临的 ≠ eminent 杰出的	易混淆对	2
eminent	adj	杰出的 ≠ imminent 即将来临的	易混淆对	2
prescribe	v	开处方；规定 ≠ proscribe 禁止	易混淆对	2
proscribe	v	禁止 ≠ prescribe 开处方	易混淆对	2
diffuse	v/adj	扩散；弥漫的 ≠ defuse 化解	易混淆对	2
defuse	v	化解(紧张) ≠ diffuse 扩散	易混淆对	2
perpetuate	v	使永久化 ≠ perpetrate 犯(罪)	易混淆对	2
ambivalent	adj	矛盾的(态度) ≠ ambiguous 模糊的(含义)	易混淆对	2
#
#
# ======= C. 听力语气/态度词 Speaker Attitude =======
# "What is the speaker's attitude?" 是听力难题
# 满分选手瞬间识别说话人的微妙情绪
#
# --- 积极/赞同 ---
enthusiastic	adj	热情的	态度词-积极	3
supportive	adj	支持的	态度词-积极	3
optimistic	adj	乐观的	态度词-积极	3
impressed	adj	印象深刻的	态度词-积极	3
reassuring	adj	令人安心的	态度词-积极	3
encouraging	adj	鼓舞人心的	态度词-积极	3
appreciative	adj	感激的	态度词-积极	3
#
# --- 消极/反对 ---
skeptical	adj	怀疑的	态度词-消极	3
dismissive	adj	轻视的	态度词-消极	3
frustrated	adj	沮丧的	态度词-消极	3
irritated	adj	恼怒的	态度词-消极	3
indifferent	adj	漠不关心的	态度词-消极	3
condescending	adj	居高临下的	态度词-消极	3
apologetic	adj	抱歉的	态度词-消极	3
defensive	adj	防御的；辩护的	态度词-消极	3
#
# --- 中性/学术判断 ---
cautious	adj	谨慎的	态度词-中性	3
tentative	adj	试探性的	态度词-中性	3
impartial	adj	公正的	态度词-中性	3
reserved	adj	保守的；有保留的	态度词-中性	3
pragmatic	adj	务实的	态度词-中性	3
#
# --- 惊讶/不确定 ---
astonished	adj	惊讶的	态度词-惊讶	3
bewildered	adj	困惑的	态度词-惊讶	3
perplexed	adj	迷惑的	态度词-惊讶	3
incredulous	adj	不敢相信的	态度词-惊讶	3
uncertain	adj	不确定的	态度词-惊讶	3
puzzled	adj	困惑的	态度词-惊讶	3
#
# --- 说话人语气动词(听力中教授/学生的语气线索) ---
insist	v	坚持	语气动词	3
emphasize	v	强调	语气动词	3
caution	v	警告	语气动词	3
speculate	v	推测	语气动词	3
assert	v	断言	语气动词	3
digress	v	跑题	语气动词	3
reiterate	v	重申	语气动词	3
underscore	v	强调	语气动词	3
downplay	v	淡化	语气动词	3
overstate	v	夸大	语气动词	3
#
#
# ======= D. 学科深度词汇 (满分选手的硬实力) =======
#
# --- 古生物学/进化 Paleontology & Evolution ---
paleontology	n	古生物学	深度-古生物	4
Cambrian explosion	n	寒武纪大爆发	深度-古生物	4
Mesozoic	n/adj	中生代	深度-古生物	4
Cenozoic	n/adj	新生代	深度-古生物	4
Pleistocene	n/adj	更新世	深度-古生物	4
hominid	n	人科动物	深度-古生物	4
bipedal	adj	两足行走的	深度-古生物	4
primate	n	灵长类动物	深度-古生物	4
specimen	n	标本	深度-古生物	4
petrify	v	石化	深度-古生物	4
excavate	v	发掘	深度-古生物	4
radiocarbon dating	n	碳14测年法	深度-古生物	4
mass extinction	n	大灭绝	深度-古生物	4
convergent evolution	n	趋同进化	深度-古生物	4
divergent evolution	n	趋异进化	深度-古生物	4
phylogeny	n	系统发育	深度-古生物	4
homologous	adj	同源的	深度-古生物	4
vestigial	adj	退化的；残余的	深度-古生物	4
sedimentary rock	n	沉积岩	深度-古生物	4
#
# --- 海洋生物/生态 Marine Biology ---
plankton	n	浮游生物	深度-海洋	4
coral reef	n	珊瑚礁	深度-海洋	4
phytoplankton	n	浮游植物	深度-海洋	4
zooplankton	n	浮游动物	深度-海洋	4
bioluminescence	n	生物发光	深度-海洋	4
thermocline	n	温跃层	深度-海洋	4
salinity	n	盐度	深度-海洋	4
tide	n	潮汐	深度-海洋	4
estuary	n	入海口；河口	深度-海洋	4
aquatic	adj	水生的	深度-海洋	4
marine	adj	海洋的	深度-海洋	4
spawn	v	产卵	深度-海洋	4
predation	n	捕食	深度-海洋	4
food chain	n	食物链	深度-海洋	4
trophic level	n	营养级	深度-海洋	4
benthic	adj	海底的	深度-海洋	4
pelagic	adj	远洋的	深度-海洋	4
bleaching	n	白化(珊瑚白化)	深度-海洋	4
acidification	n	酸化	深度-海洋	4
upwelling	n	上升流	深度-海洋	4
#
# --- 生态学进阶 Advanced Ecology ---
succession	n	(生态)演替	深度-生态	4
pioneer species	n	先锋物种	深度-生态	4
climax community	n	顶极群落	深度-生态	4
carrying capacity	n	环境承载力	深度-生态	4
niche	n	生态位	深度-生态	4
keystone species	n	关键物种	深度-生态	4
invasive species	n	入侵物种	深度-生态	4
mutualism	n	互利共生	深度-生态	4
parasitism	n	寄生	深度-生态	4
commensalism	n	偏利共生	深度-生态	4
decomposer	n	分解者	深度-生态	4
trophic cascade	n	营养级联	深度-生态	4
biomass	n	生物量	深度-生态	4
endemic species	n	特有种	深度-生态	4
biodiversity hotspot	n	生物多样性热点	深度-生态	4
#
# --- 美术史/文学进阶 Art History & Literature ---
Impressionism	n	印象派	深度-美术文学	4
Baroque	n/adj	巴洛克风格	深度-美术文学	4
Gothic	adj	哥特式的	深度-美术文学	4
Neoclassical	adj	新古典主义的	深度-美术文学	4
Romanticism	n	浪漫主义	深度-美术文学	4
avant-garde	n/adj	先锋派	深度-美术文学	4
chiaroscuro	n	明暗对照法	深度-美术文学	4
still life	n	静物画	深度-美术文学	4
abstract art	n	抽象艺术	深度-美术文学	4
mural	n	壁画	深度-美术文学	4
allegory	n	寓言	深度-美术文学	4
metaphor	n	隐喻	深度-美术文学	4
narrative	n/adj	叙事	深度-美术文学	4
protagonist	n	主人公	深度-美术文学	4
genre	n	体裁；类型	深度-美术文学	4
patronage	n	资助；赞助	深度-美术文学	4
iconography	n	图像学	深度-美术文学	4
realism	n	现实主义	深度-美术文学	4
#
# --- 城市规划/地理 Urban Planning & Geography ---
zoning	n	区域规划	深度-城市地理	4
urban sprawl	n	城市蔓延	深度-城市地理	4
gentrification	n	中产阶级化	深度-城市地理	4
metropolitan	adj	大都市的	深度-城市地理	4
suburban	adj	郊区的	深度-城市地理	4
density	n	密度	深度-城市地理	4
commuter	n	通勤者	深度-城市地理	4
congestion	n	拥堵	深度-城市地理	4
pedestrian	n/adj	行人	深度-城市地理	4
public transit	n	公共交通	深度-城市地理	4
land use	n	土地利用	深度-城市地理	4
mixed-use	adj	综合用途的	深度-城市地理	4
watershed	n	分水岭；流域	深度-城市地理	4
topography	n	地形	深度-城市地理	4
#
# --- 认知科学/语言习得 Cognitive Science & Language Acquisition ---
acquisition	n	习得	深度-认知语言	4
critical period	n	关键期	深度-认知语言	4
L1 transfer	n	母语迁移	深度-认知语言	4
metalinguistic	adj	元语言的	深度-认知语言	4
schema	n	图式(认知框架)	深度-认知语言	4
automaticity	n	自动化(认知)	深度-认知语言	4
executive function	n	执行功能	深度-认知语言	4
attention span	n	注意力持续时间	深度-认知语言	4
long-term memory	n	长期记忆	深度-认知语言	4
retrieval	n	提取(记忆)	深度-认知语言	4
encoding	n	编码(记忆)	深度-认知语言	4
metacognition	n	元认知	深度-认知语言	4
priming	n	启动效应	深度-认知语言	4
interference	n	干扰	深度-认知语言	4
lateralization	n	偏侧化(大脑)	深度-认知语言	4
#
# --- 天文进阶 Advanced Astronomy ---
accretion	n	吸积(天体形成)	深度-天文	4
exoplanet	n	系外行星	深度-天文	4
red dwarf	n	红矮星	深度-天文	4
white dwarf	n	白矮星	深度-天文	4
black hole	n	黑洞	深度-天文	4
light-year	n	光年	深度-天文	4
solar wind	n	太阳风	深度-天文	4
cosmic ray	n	宇宙射线	深度-天文	4
Milky Way	n	银河系	深度-天文	4
dark matter	n	暗物质	深度-天文	4
Doppler effect	n	多普勒效应	深度-天文	4
redshift	n	红移	深度-天文	4
habitable zone	n	宜居带	深度-天文	4
pulsar	n	脉冲星	深度-天文	4
protostar	n	原恒星	深度-天文	4
#
#
# ======= E. 满分写作精准表达 (Band 5.5→6.0的跃升) =======
# 不是堆大词，而是用"恰好正确"的词
#
# --- 让步/反转 (Concession → Counter) ---
admittedly	adv	诚然	写作精准-让步	5
granted	adv	的确(让步)	写作精准-让步	5
undeniably	adv	不可否认地	写作精准-让步	5
to be fair	phr	公平地说	写作精准-让步	5
be that as it may	phr	即便如此	写作精准-让步	5
while it is true that	phr	虽然…是事实	写作精准-让步	5
#
# --- 递进/强化 (Intensification) ---
not only ... but also	phr	不仅…而且	写作精准-递进	5
what is more	phr	更重要的是	写作精准-递进	5
to make matters worse	phr	更糟的是	写作精准-递进	5
equally important	phr	同样重要的是	写作精准-递进	5
by the same token	phr	同样地	写作精准-递进	5
along the same lines	phr	同样地	写作精准-递进	5
#
# --- 举例/具体化 (Exemplification) ---
to illustrate	phr	举例说明	写作精准-举例	5
a notable example	phr	一个显著的例子	写作精准-举例	5
as evidenced by	phr	正如…所证明的	写作精准-举例	5
this is exemplified by	phr	这由…所例证	写作精准-举例	5
#
# --- 因果/推理精准表达 ---
it follows that	phr	由此得出	写作精准-因果	5
this accounts for	phr	这解释了	写作精准-因果	5
it stands to reason that	phr	有理由认为	写作精准-因果	5
one can reasonably argue	phr	可以合理地论证	写作精准-因果	5
the implication is that	phr	这意味着	写作精准-因果	5
this lends credence to	phr	这为…增加了可信度	写作精准-因果	5
#
# --- 对比精准表达 ---
in stark contrast	phr	形成鲜明对比	写作精准-对比	5
by contrast	phr	相比之下	写作精准-对比	5
on the contrary	phr	恰恰相反	写作精准-对比	5
far from	phr	远非	写作精准-对比	5
rather than	phr	而不是	写作精准-对比	5
#
# --- 总结/定论 ---
in essence	phr	本质上	写作精准-总结	5
fundamentally	adv	从根本上	写作精准-总结	5
on balance	phr	总的来说	写作精准-总结	5
taken together	phr	综合来看	写作精准-总结	5
the evidence suggests	phr	证据表明	写作精准-总结	5
it is worth noting that	phr	值得注意的是	写作精准-总结	5
#
# --- Hedging 学术模糊语(满分选手最重要的技巧) ---
# Band 6.0 从不绝对化表述，用hedging表示学术严谨
tend to	phr	倾向于	写作精准-Hedging	5
appear to	phr	似乎	写作精准-Hedging	5
it seems likely that	phr	似乎很可能	写作精准-Hedging	5
to some extent	phr	在某种程度上	写作精准-Hedging	5
arguably	adv	可以说	写作精准-Hedging	5
conceivably	adv	可以想象地	写作精准-Hedging	5
in most cases	phr	在大多数情况下	写作精准-Hedging	5
not necessarily	phr	不一定	写作精准-Hedging	5
it is plausible that	phr	…是合理的	写作精准-Hedging	5
one might argue that	phr	可以认为	写作精准-Hedging	5
#
#
# ======= F. 词根词缀高频派生词 =======
# Complete the Words 的终极武器
# 满分选手看到前缀+词根就能秒推全词
#
# --- un- 否定前缀派生 ---
unambiguous	adj	毫不含糊的	词缀派生-un	3
undeniable	adj	不可否认的	词缀派生-un	3
underestimate	v	低估	词缀派生-un	3
underrepresented	adj	代表不足的	词缀派生-un	3
unforeseen	adj	未预见的	词缀派生-un	3
unparalleled	adj	无与伦比的	词缀派生-un	3
unsustainable	adj	不可持续的	词缀派生-un	3
#
# --- in-/im-/ir-/il- 否定前缀 ---
inaccessible	adj	不可进入的	词缀派生-in	3
inadequate	adj	不充分的	词缀派生-in	3
incompatible	adj	不兼容的	词缀派生-in	3
inconclusive	adj	不确定的	词缀派生-in	3
indistinguishable	adj	不可区分的	词缀派生-in	3
irreversible	adj	不可逆的	词缀派生-in	3
irrefutable	adj	不可反驳的	词缀派生-in	3
impractical	adj	不切实际的	词缀派生-in	3
imperceptible	adj	不可察觉的	词缀派生-in	3
#
# --- over-/under- 程度前缀 ---
overestimate	v	高估	词缀派生-over	3
overlook	v	忽视	词缀派生-over	3
oversimplify	v	过度简化	词缀派生-over	3
underpin	v	支撑；构成基础	词缀派生-over	3
#
# --- re- 重复前缀 ---
redefine	v	重新定义	词缀派生-re	3
redistribute	v	重新分配	词缀派生-re	3
reevaluate	v	重新评估	词缀派生-re	3
reformulate	v	重新阐述	词缀派生-re	3
reinterpret	v	重新解读	词缀派生-re	3
restructure	v	重组	词缀派生-re	3
#
# --- -tion/-sion 名词后缀 (Complete the Words 最高频) ---
classification	n	分类	词缀派生-tion	3
contemplation	n	沉思	词缀派生-tion	3
deterioration	n	恶化	词缀派生-tion	3
domestication	n	驯化	词缀派生-tion	3
diversification	n	多样化	词缀派生-tion	3
fertilization	n	受精；施肥	词缀派生-tion	3
globalization	n	全球化	词缀派生-tion	3
industrialization	n	工业化	词缀派生-tion	3
liberalization	n	自由化	词缀派生-tion	3
manifestation	n	表现	词缀派生-tion	3
modernization	n	现代化	词缀派生-tion	3
specialization	n	专门化	词缀派生-tion	3
#
#
# ======= G. 更多听力日常高频表达 =======
# 满分选手对这些"不起眼"的日常表达反应速度为零延迟
#
That makes sense	phr	有道理	听力-日常表达	5
I couldn't agree more	phr	完全同意	听力-日常表达	5
You've got a point	phr	你说得有道理	听力-日常表达	5
I'm not so sure about that	phr	我对此不太确定	听力-日常表达	5
That's easier said than done	phr	说起来容易做起来难	听力-日常表达	5
Better safe than sorry	phr	安全第一	听力-日常表达	5
I'll keep that in mind	phr	我会记住的	听力-日常表达	5
It slipped my mind	phr	我忘了	听力-日常表达	5
I'm on the fence	phr	我还没拿定主意	听力-日常表达	5
Let's not get ahead of ourselves	phr	别操之过急	听力-日常表达	5
That's beside the point	phr	那不是重点	听力-日常表达	5
It's out of my hands	phr	这不在我控制范围内	听力-日常表达	5
At the end of the day	phr	归根结底	听力-日常表达	5
For what it's worth	phr	仅供参考(谦虚)	听力-日常表达	5
If I were you	phr	如果我是你(建议)	听力-日常表达	5
It's no big deal	phr	没什么大不了	听力-日常表达	5
To be honest	phr	说实话	听力-日常表达	5
Might as well	phr	不如就…吧	听力-日常表达	5
I have no idea	phr	我完全不知道	听力-日常表达	5
Do you happen to know	phr	你恰好知道…吗	听力-日常表达	5
#
# =====================================================================
#  6.0 满分听力选手的深度扩充
#
#  满分选手听力的核心能力不是"认识单词"，而是：
#  ① 对话中听到一句话，0.3秒内理解说话人的真实意图
#  ② 听到语气词/填充词，能判断说话人在犹豫、反对还是转折
#  ③ 听到间接表达，能解码出字面意思背后的真正含义
#  ④ 听到否定问句，能正确理解问的是什么
#  ⑤ 听到场景词，脑中瞬间激活整个场景图式(schema)
# =====================================================================
#
#
# ======= 1. 医疗/健康场景 Medical & Health =======
# TOEFL经典场景，2026仍然高频
#
symptom	n	症状	听力-医疗健康	4
diagnosis	n	诊断	听力-医疗健康	4
treatment	n	治疗	听力-医疗健康	4
side effect	n	副作用	听力-医疗健康	4
dosage	n	剂量	听力-医疗健康	4
over-the-counter	adj	非处方的	听力-医疗健康	4
pharmacy	n	药房	听力-医疗健康	4
insurance	n	保险	听力-医疗健康	4
copay	n	自付额(看病自付部分)	听力-医疗健康	4
physical therapy	n	物理治疗	听力-医疗健康	4
referral	n	转诊	听力-医疗健康	4
emergency room	n	急诊室	听力-医疗健康	4
fever	n	发烧	听力-医疗健康	4
sore throat	n	喉咙痛	听力-医疗健康	4
blood pressure	n	血压	听力-医疗健康	4
vaccination	n	疫苗接种	听力-医疗健康	4
sprain	n/v	扭伤	听力-医疗健康	4
flu shot	n	流感疫苗	听力-医疗健康	4
clinic	n	诊所	听力-医疗健康	4
#
# ======= 2. 银行/金融服务 Banking & Finance =======
# 日常短对话高频场景
#
savings account	n	储蓄账户	听力-银行金融	4
checking account	n	活期账户	听力-银行金融	4
withdraw	v	取款	听力-银行金融	4
balance	n	余额	听力-银行金融	4
statement	n	账单	听力-银行金融	4
interest rate	n	利率	听力-银行金融	4
loan	n/v	贷款	听力-银行金融	4
mortgage	n	房贷	听力-银行金融	4
installment	n	分期付款	听力-银行金融	4
overdue	adj	逾期的	听力-银行金融	4
penalty	n	罚金	听力-银行金融	4
direct deposit	n	工资直存	听力-银行金融	4
ATM	n	自动取款机	听力-银行金融	4
PIN	n	密码(个人识别码)	听力-银行金融	4
#
# ======= 3. 邮局/快递 Post & Delivery =======
#
package	n	包裹	听力-邮局快递	4
parcel	n	包裹(英式)	听力-邮局快递	4
priority mail	n	快件	听力-邮局快递	4
tracking number	n	快递单号	听力-邮局快递	4
postage	n	邮资	听力-邮局快递	4
fragile	adj	易碎的	听力-邮局快递	4
signature required	phr	需要签收	听力-邮局快递	4
return address	n	退回地址	听力-邮局快递	4
shipping fee	n	运费	听力-邮局快递	4
estimated delivery	n	预计送达	听力-邮局快递	4
#
# ======= 4. 图书馆场景 Library =======
# TOEFL校园听力经典场景
#
return	v	还书	听力-图书馆	4
overdue fine	n	逾期罚款	听力-图书馆	4
renew	v	续借	听力-图书馆	4
interlibrary loan	n	馆际互借	听力-图书馆	4
reserve	v	预约(书)	听力-图书馆	4
reference section	n	参考书区	听力-图书馆	4
periodical	n	期刊	听力-图书馆	4
database	n	数据库	听力-图书馆	4
study carrel	n	自习隔间	听力-图书馆	4
circulation desk	n	借还书台	听力-图书馆	4
library card	n	借书证	听力-图书馆	4
on hold	phr	预约等候中	听力-图书馆	4
stacks	n	书库	听力-图书馆	4
#
# ======= 5. 酒店前台 Hotel =======
#
front desk	n	前台	听力-酒店	4
suite	n	套房	听力-酒店	4
single room	n	单人间	听力-酒店	4
double room	n	双人间	听力-酒店	4
vacancy	n	空房	听力-酒店	4
no vacancy	phr	客满	听力-酒店	4
room service	n	客房服务	听力-酒店	4
wake-up call	n	叫醒电话	听力-酒店	4
complimentary	adj	免费赠送的	听力-酒店	4
continental breakfast	n	欧陆式早餐(简餐)	听力-酒店	4
luggage	n	行李	听力-酒店	4
bellhop	n	行李员	听力-酒店	4
late checkout	n	延迟退房	听力-酒店	4
housekeeping	n	客房清洁	听力-酒店	4
#
# ======= 6. 电话沟通模式 Phone Patterns =======
# 2026听力大量短对话通过电话发生
#
May I speak to	phr	请问…在吗	听力-电话	5
I'm calling about	phr	我打电话是关于	听力-电话	5
Could you put me through to	phr	能帮我转接到…吗	听力-电话	5
Please hold	phr	请稍等	听力-电话	5
I'll transfer you	phr	我帮您转接	听力-电话	5
The line is busy	phr	占线中	听力-电话	5
Can I take a message	phr	需要留言吗	听力-电话	5
I'll call back later	phr	我稍后再打	听力-电话	5
Sorry, you've got the wrong number	phr	您打错了	听力-电话	5
Is this a good time	phr	现在方便吗	听力-电话	5
#
# ======= 7. 投诉与解决 Complaint & Resolution =======
# Listen and Choose a Response 的核心考点
#
I'd like to make a complaint	phr	我想投诉	听力-投诉解决	5
I'd like to speak to a manager	phr	我想找经理	听力-投诉解决	5
This isn't what I ordered	phr	这不是我点的	听力-投诉解决	5
I'm not satisfied with	phr	我对…不满意	听力-投诉解决	5
I was charged twice	phr	我被收了两次费	听力-投诉解决	5
We apologize for the inconvenience	phr	很抱歉给您添麻烦	听力-投诉解决	5
Let me see what I can do	phr	我看看能怎么处理	听力-投诉解决	5
We'll look into it	phr	我们会调查的	听力-投诉解决	5
I'd like a full refund	phr	我要全额退款	听力-投诉解决	5
Is there anything else I can help with	phr	还有什么能帮您的吗	听力-投诉解决	5
#
# ======= 8. 问路/指路 Directions =======
#
go straight	phr	直走	听力-问路指路	4
turn left/right	phr	左转/右转	听力-问路指路	4
intersection	n	十字路口	听力-问路指路	4
block	n	街区	听力-问路指路	4
across from	phr	在…对面	听力-问路指路	4
next to	phr	在…旁边	听力-问路指路	4
around the corner	phr	转角处	听力-问路指路	4
You can't miss it	phr	你不会错过的	听力-问路指路	4
It's a five-minute walk	phr	步行五分钟	听力-问路指路	4
take the elevator to	phr	乘电梯到	听力-问路指路	4
ground floor	n	一楼	听力-问路指路	4
parking lot	n	停车场	听力-问路指路	4
#
# ======= 9. 语气填充词与话语标记 Discourse Fillers =======
# 听力中最"隐形"但最重要的元素
# 6.0选手靠这些判断说话人在想什么
#
# --- 犹豫/不确定 (说话人在组织想法或不太确定) ---
Well...	filler	嗯…(犹豫/转折前兆)	听力-语气标记	5
Um / Uh	filler	呃…(在想)	听力-语气标记	5
I mean	filler	我的意思是(自我修正)	听力-语气标记	5
you know	filler	你知道的(寻求认同)	听力-语气标记	5
sort of	filler	有点(模糊化)	听力-语气标记	5
like	filler	就像(口语填充)	听力-语气标记	5
I guess	filler	我猜(不太确定)	听力-语气标记	5
I suppose	filler	我觉得吧(有保留的同意)	听力-语气标记	5
#
# --- 强调/确信 (说话人非常确定或想引起注意) ---
Actually	filler	实际上(纠正或意外信息)	听力-语气标记	5
Basically	filler	基本上(简化要点)	听力-语气标记	5
Literally	filler	确实(加强语气)	听力-语气标记	5
Absolutely	filler	绝对是(强烈肯定)	听力-语气标记	5
Definitely	filler	肯定(确认)	听力-语气标记	5
Exactly	filler	没错(完全同意)	听力-语气标记	5
Obviously	filler	显然(暗示对方也应该知道)	听力-语气标记	5
Clearly	filler	很明显(强调)	听力-语气标记	5
#
# --- 转折/意外 (后面要说相反的话) ---
The thing is	filler	问题是(即将转折)	听力-语气标记	5
Honestly	filler	说实话(可能要说不中听的)	听力-语气标记	5
Look	filler	你看(强调或不耐烦)	听力-语气标记	5
Here's the deal	filler	事情是这样的(即将解释)	听力-语气标记	5
#
# ======= 10. 间接表达解码 Indirect Speech =======
# 6.0选手的杀手锏：听出字面意思背后的真实意图
# TOEFL最爱考这个！
#
# --- 间接拒绝 (字面没说No但意思是No) ---
I wish I could, but	phr	我希望我能，但…(=No)	听力-间接表达	5
I'll have to think about it	phr	我得想想(=大概率No)	听力-间接表达	5
Maybe some other time	phr	改天吧(=No)	听力-间接表达	5
That's not really my thing	phr	那不太是我的菜(=No)	听力-间接表达	5
I'm kind of busy	phr	我有点忙(=No/不太想)	听力-间接表达	5
I'm not sure that's a good idea	phr	我不确定这是好主意(=不赞成)	听力-间接表达	5
#
# --- 间接建议 (不直接说"你应该"但在建议) ---
Have you considered	phr	你考虑过…吗(=我建议你)	听力-间接表达	5
You might want to	phr	你也许可以(=我建议你)	听力-间接表达	5
If I were in your shoes	phr	如果我是你(=我建议你)	听力-间接表达	5
It wouldn't hurt to	phr	…也没坏处(=你应该)	听力-间接表达	5
Why not just	phr	为什么不直接(=你应该)	听力-间接表达	5
Don't you think it would be better to	phr	你不觉得…更好吗(=建议)	听力-间接表达	5
#
# --- 间接批评 (字面客气但实际在批评) ---
That's one way to look at it	phr	那是一种看法(=我不同意)	听力-间接表达	5
With all due respect	phr	恕我直言(=接下来要反对)	听力-间接表达	5
That's an interesting point, but	phr	有趣的观点，但(=我不同意)	听力-间接表达	5
I see where you're coming from	phr	我理解你的出发点(=但我不同意)	听力-间接表达	5
Not exactly	phr	不完全是(=你说错了)	听力-间接表达	5
#
# --- 间接请求 (不直接说"请你做"但在请求) ---
I don't suppose you could	phr	你不会恰好能…吧(=请帮我)	听力-间接表达	5
Would it be possible to	phr	有没有可能…(=请帮我)	听力-间接表达	5
I hate to ask, but	phr	不好意思问，但(=请帮我)	听力-间接表达	5
Any chance you could	phr	你有没有可能(=请帮我)	听力-间接表达	5
#
# ======= 11. 同意/反对的光谱 Agreement Spectrum =======
# 从强烈同意到强烈反对，TOEFL听力考的就是在这个光谱上定位
#
# --- 强烈同意 ---
That's exactly what I think	phr	这正是我想的	听力-同意反对	5
You took the words right out of my mouth	phr	你说出了我想说的	听力-同意反对	5
#
# --- 部分同意 ---
I see your point	phr	我明白你的意思	听力-同意反对	5
That's true to some extent	phr	在某种程度上是对的	听力-同意反对	5
Fair enough	phr	有道理	听力-同意反对	5
I agree up to a point	phr	我在一定程度上同意	听力-同意反对	5
You have a point there	phr	你有道理	听力-同意反对	5
#
# --- 委婉反对 ---
I see what you mean, but	phr	我明白你意思，但	听力-同意反对	5
That may be true, however	phr	可能是这样，但是	听力-同意反对	5
I beg to differ	phr	恕我不同意	听力-同意反对	5
I take your point, but	phr	我听到了你的观点，但	听力-同意反对	5
#
# --- 强烈反对 ---
I don't think so	phr	我不这么认为	听力-同意反对	5
That doesn't make sense	phr	那没道理	听力-同意反对	5
No way	phr	不可能	听力-同意反对	5
I totally disagree	phr	我完全不同意	听力-同意反对	5
That's out of the question	phr	那不可能/没门	听力-同意反对	5
#
# ======= 12. 表达情绪反应 Emotional Reactions =======
# Listen and Choose a Response 核心——选最自然的情绪反应
#
# --- 惊讶 ---
You're kidding	phr	你开玩笑吧	听力-情绪反应	5
Are you serious	phr	你认真的吗	听力-情绪反应	5
I can't believe it	phr	我不敢相信	听力-情绪反应	5
That's unbelievable	phr	太不可思议了	听力-情绪反应	5
Wow, I had no idea	phr	哇，我完全不知道	听力-情绪反应	5
